# Gene IDs passing single isoform selection filter
# Total: 1617
# Note: 58 gene IDs had multiple rows that were merged
ENSG00000182415	ENST00000250838	CDY2A	9426	NM_004825	NP_004816
ENSG00000129873	ENST00000382867	CDY2B	203611	NM_001001722	NP_001001722
ENSG00000184895	ENST00000383070	SRY	6736	NM_003140	NP_003131
ENSG00000154620	ENST00000284856	TMSB4Y	9087	NM_004202	NP_004193
ENSG00000129864	ENST00000250825	VCY	9084	NM_004679	NP_004670
ENSG00000129862	ENST00000250823	VCY1B	353513	NM_181880	NP_870996
ENSG00000280969	ENST00000629237	RPS4Y2	140032	NM_001039567	NP_001034656
ENSG00000232263	ENST00000416044	KRTAP25-1	100131902	NM_001128598	NP_001122070
ENSG00000156282	ENST00000286808	CLDN17	26285	NM_012131	NP_036263
ENSG00000188694	ENST00000340345	KRTAP24-1	643803	NM_001085455	NP_001078924
ENSG00000156284	ENST00000399899	CLDN8	9073	NM_199328	NP_955360
ENSG00000204899	ENST00000377818	MZT1	440145	NM_001071775	NP_001065243
ENSG00000204918	ENST00000377930	PRR20B	729233	NM_001130404	NP_001123876
ENSG00000227151	ENST00000452123	PRR20D	729246	NM_001130406	NP_001123878
ENSG00000234278	ENST00000434815	PRR20E	729250	NM_001130407	NP_001123879
ENSG00000102837	ENST00000219022	OLFM4	10562	NM_006418	NP_006409
ENSG00000204919	ENST00000377931	PRR20A	122183	NM_198441	NP_940843
ENSG00000228075	ENST00000585477	BOD1L2	284257	NM_001257964	NP_001244893
ENSG00000166603	ENST00000299766	MC4R	4160	NM_005912	NP_005903
ENSG00000125903	ENST00000246105	DEFB129	140881	NM_080831	NP_543021
ENSG00000173404	ENST00000310227	INSM1	3642	NM_002196	NP_002187
ENSG00000185982	ENST00000334391	DEFB128	245939	NM_001037732	NP_001032821
ENSG00000182968	ENST00000330949	SOX1	6656	NM_005986	NP_005977
ENSG00000185950	ENST00000375856	IRS2	8660	NM_003749	NP_003740
ENSG00000204442	ENST00000375915	NALF1	728215	NM_001080396	NP_001073865
ENSG00000170369	ENST00000304725	CST2	1470	NM_001322	NP_001313
ENSG00000215397	ENST00000246104	SCRT2	85508	NM_033129	NP_149120
ENSG00000088782	ENST00000382388	DEFB127	140850	NM_139074	NP_620713
ENSG00000215547	ENST00000400552	DEFB115	245929	NM_001037730	NP_001032819
ENSG00000101435	ENST00000376979	CST9L	128821	NM_080610	NP_542177
ENSG00000180205	ENST00000326000	WFDC9	259240	NM_147198	NP_671731
ENSG00000188636	ENST00000341255	RTL6	84247	NM_032287	NP_115663
ENSG00000180138	ENST00000379800	CSNK1A1L	122011	NM_145203	NP_660204
ENSG00000130943	ENST00000253255	PKDREJ	10343	NM_006071	NP_006062
ENSG00000215475	ENST00000400405	SIAH3	283514	NM_198849	NP_942146
ENSG00000124089	ENST00000243911	MC3R	4159	NM_019888	NP_063941
ENSG00000054803	ENST00000064571	CBLN4	140689	NM_080617	NP_542184
ENSG00000177504	ENST00000317103	VCX2	51480	NM_016378	NP_057462
ENSG00000130701	ENST00000252998	RBBP8NL	140893	NM_080833	NP_543023
ENSG00000203883	ENST00000340356	SOX18	54345	NM_018419	NP_060889
ENSG00000126010	ENST00000380289	GRPR	2925	NM_005314	NP_005305
ENSG00000185915	ENST00000379499	KLHL34	257240	NM_153270	NP_695002
ENSG00000160182	ENST00000291527	TFF1	7031	NM_003225	NP_003216
ENSG00000132631	ENST00000377428	SCP2D1	140856	NM_178483	NP_848578
ENSG00000273976	ENST00000614055	GOLGA6L1	283767,440243	NM_001001413	NP_001001413
ENSG00000165572	ENST00000379485	KBTBD6	89890	NM_152903	NP_690867
ENSG00000120696	ENST00000379483	KBTBD7	84078	NM_032138	NP_115514
ENSG00000188277	ENST00000344320	C15orf62	643338	NM_001130448	NP_001123920
ENSG00000176399	ENST00000325870	DMRTA1	63951	NM_022160	NP_071443
ENSG00000184302	ENST00000327720	SIX6	4990	NM_007374	NP_031400
ENSG00000180730	ENST00000319420	SHISA2	387914	NM_001007538	NP_001007539
ENSG00000177669	ENST00000320542	MBOAT4	619373	NM_001100916	NP_001094386
ENSG00000187516	ENST00000341016	H2AP	25763	NM_012274	NP_036406
ENSG00000234289	ENST00000599962	H2BC12L	102724334,54145	NM_017445	NP_059141
ENSG00000189132	ENST00000329357	FAM47B	170062	NM_152631	NP_689844
ENSG00000267909	ENST00000599174	CCDC177	56936	NM_001271507	NP_001258436
ENSG00000171989	ENST00000307144	LDHAL6B	92483	NM_033195	NP_149972
ENSG00000253797	ENST00000521776	UTP14C	9724	NM_021645	NP_067677
ENSG00000263761	ENST00000581492	GDF2	2658	NM_016204	NP_057288
ENSG00000215455	ENST00000400375	KRTAP10-1	386677	NM_198691	NP_941964
ENSG00000212935	ENST00000391620	KRTAP10-3	386682	NM_198696	NP_941969
ENSG00000241123	ENST00000400372	KRTAP10-5	386680	NM_198694	NP_941967
ENSG00000188155	ENST00000400368	KRTAP10-6	386674	NM_198688	NP_941961
ENSG00000272804	ENST00000609664	KRTAP10-7	386675	NM_198689	NP_941962
ENSG00000187766	ENST00000334662	KRTAP10-8	386681	NM_198695	NP_941968
